blast_temp_C,coke_rate_kg_per_t,pci_rate_kg_per_t,air_flow_Nm3_min,top_gas_pressure_bar,moisture_g_Nm3,ore_grade_pct,burden_index,hot_metal_tpd,fuel_rate_kg_per_t,efficiency_score
1089.3,447.2,90.6,4091,2.65,29.4,59.1,0.993,6098,750,26.5
1148.6,497.5,80.5,4044,3.42,,60.5,0.987,6531,750,34.7
1010,464.1,133.3,4404,1.53,5.9,67.5,0.641,7117,686.5,38.5
1064.9,452.2,164.2,4934,1.98,32.3,63.1,0.856,6952,750,30.2
1187.6,402.9,168.1,5255,2.13,16.4,63.2,0.515,6745,750,31.3
1060.7,418.5,146.7,3980,3.03,,63.3,0.833,6953,661.9,45.7
1025.2,403.6,97.5,4759,2.15,8.1,59.1,0.812,6937,629.6,46.7
1073,510.5,103.9,4168,1.98,28.2,67.7,0.911,6831,750,25.8
1189.9,357.5,199.3,5149,2.8,19.1,58.8,0.652,6807,750,38.4
1017.3,301.4,201.5,3494,1.59,30,65,0.939,6922,750,23.9
960.8,462.8,174.3,3771,1.84,11.8,58.6,0.929,6647,750,23.7
1149.2,350.6,173,4278,2.32,25.4,62.4,0.835,7094,750,36.3
1189.1,522.5,163.7,5668,2.21,8.5,67,0.736,7786,740.2,40.3
935.2,514.8,108.4,4720,2.19,7.7,65.7,0.809,6863,686.3,34.4
984,319.2,140,5896,1.72,9,61.3,0.865,7866,573.3,49.1
949.7,326.6,177.4,3310,2.22,29.3,63.5,0.988,7379,750,30
1021.8,423.8,155.2,4381,3.1,24.7,59.7,0.561,5983,750,30.1
1057.6,452.3,82.6,4257,2.33,10,67.6,0.657,7181,605.8,46.7
1162.1,368.7,213.5,4801,2.67,16.5,65.1,0.89,7453,667.6,47.2
1127.9,479.2,198.3,5436,1.83,27.9,61.7,0.705,6212,750,26.1
1117.3,448.7,116.5,5524,1.64,13.6,61.2,0.836,6687,730.7,32.8
1023.3,381.2,166.3,5011,3.26,32.6,60.4,0.567,6084,750,26.9
1194.5,306.3,209.3,4925,2.16,32.4,65.9,0.855,6924,750,34.5
1065,487.5,93.4,5847,2.2,21.6,62.3,0.837,7090,750,32.5
1242.7,353.7,150.4,4151,3.26,24,61.3,0.793,6925,722.3,40.9
1121.9,508.6,143.9,5498,2.92,24.6,67.1,0.883,7319,750,37.7
944.2,405.1,137.4,5765,3.01,12.8,59.5,0.94,7249,693.7,40.4
1136.7,444.3,197,4475,2.86,16,60.6,0.915,6962,750,35.1
1013.8,518.2,133.3,5187,1.71,9.1,61.4,0.564,5740,750,23.2
1140.2,515.9,88.9,4131,3.42,32.7,60.6,0.872,5947,750,31.6
924.4,392.9,89.2,3477,3.32,26.7,63.9,0.725,6368,750,24.9
961.2,352.2,86,4760,1.97,6.4,64,0.667,6874,530.5,43.8
1199.5,493.8,137.3,3589,3.11,21.5,58.5,0.94,6244,750,39.2
979.5,408.3,180.6,4373,2.32,15.3,59.4,0.78,6385,750,26.3
1193,348,108.5,5619,2.87,29.5,60,0.751,6878,750,35.7
997.7,526.1,170.5,3258,1.83,15.3,58.7,0.892,6292,750,22.1
1125,349.5,176.2,3091,2.58,24.3,59.2,0.777,6188,750,28.3
1143,306.5,115.7,4819,1.75,10,60.4,0.929,7244,515.1,61.4
1079.4,305.1,164.1,3993,2.57,21.8,61.5,0.551,6561,737.6,36.6
1006.9,455.6,175.9,4254,1.99,13.8,65.9,0.888,7071,748.2,25.8
974.4,465.4,145.3,4217,2.4,9.9,60.2,0.582,6005,750,26
911.6,377.8,127.1,3260,2.84,23.6,64.7,0.613,6562,750,30.5
1006.4,380,166.7,3011,3.25,24.2,58.6,0.59,5973,750,28.9
1128.6,384.9,216.9,5695,1.83,34.5,64.6,0.619,6138,750,25.3
1228.4,470,139.8,3653,3.29,25.1,65.9,0.866,6789,750,38.6
1204.9,314.5,134.8,4278,2.28,20.5,64,0.828,6921,648.8,45.8
1168.1,532.3,145,5916,3.19,32.4,60,0.615,5846,750,33.7
1176,355.6,90.7,5480,2.53,29.8,61.3,0.635,6161,750,30.7
1132.7,549.9,157.4,3324,3.22,21.5,66.1,0.55,5616,750,28.2
991.1,342.9,126,4526,2.83,20.3,62.3,0.707,6274,697.5,32
1217.5,492.9,97,5190,2.52,33.3,60.6,0.689,6470,750,33.3
1134.8,355.9,145.3,5095,2.13,23.5,67.3,0.573,6579,750,29.5
,320.2,80.5,5283,3.44,26.4,64.4,0.917,7461,610.8,51.9
938.8,518.7,136.2,4372,3.1,7.6,66.1,0.926,7229,677.7,39.9
1056.5,514.7,94.8,3528,2.26,26.5,58.2,0.555,5214,750,18.8
1061.1,400.9,83.4,4395,1.83,12.9,61.4,0.633,6543,694.3,31.8
1202.6,475.6,195.4,4944,3.06,8.5,62.6,0.868,7311,704.1,47.9
1091.3,439.3,208.3,4826,3.48,30.5,63.9,0.935,6990,750,35
1033.1,513.2,109.1,3212,2.06,25.7,59.9,0.536,5278,750,19.9
1241.9,378.8,155.5,3195,3.33,17.2,63,0.951,7458,623.3,57.2
938.8,430.9,118.9,5896,1.75,17.9,64.9,0.531,6394,750,23.7
1047.9,421.3,149.1,3455,3.4,10.9,61.5,0.817,7062,686.4,42.8
914.7,388.5,141.1,3883,2.99,5.3,64.9,0.511,6545,600.8,48.7
1159,522.9,117.7,5303,2.19,15.5,61.9,0.964,6863,750,29.9
1221.3,341.5,178.1,4229,2.11,9.5,62.7,0.677,6809,633.4,46.5
998,337.4,97.7,3544,2.79,17.7,59.3,0.824,6628,657.7,38.6
1200.4,444.2,87.4,4402,2.69,30,64.5,0.592,6070,750,29.1
1002.3,464.4,187.5,4707,3.34,8.4,60.2,0.661,6852,750,31.4
1218.8,348.7,173.2,4358,3.03,7.8,66.3,0.874,7623,503,71.6
1163.9,397.7,149.8,5757,2.58,32.1,63.5,0.986,7163,750,35.9
1181.7,536.6,145.5,3854,3.36,27.4,63.6,0.996,6648,750,37.8
906.3,361.7,149.6,4984,2.69,6.6,67.1,0.905,8017,538.6,55.6
1237,467.1,141.2,3337,3.2,7.4,59.7,0.924,6684,648.2,50.3
1154.3,485,135,4177,3.18,25.5,63.3,0.985,6945,750,36.3
1006.7,412,150,5223,3.34,16.1,61.8,0.52,6481,750,32.3
1190.3,534.4,154,3674,1.64,26.7,67.7,0.585,6269,750,28.3
998.5,484.2,176.9,4769,2.67,17.1,65.9,0.526,6167,750,26.5
1205.5,414.5,179.6,3460,2.44,34,65.6,0.751,6243,750,28.1
939.4,442.3,132.9,3308,2.48,25.8,60,0.979,6513,750,25.4
1146.3,473.2,137.9,4570,2.42,6.4,60.4,0.791,6436,661.9,42.5
1089.2,448,132.3,5025,3.17,14.9,58.3,0.778,6462,734.2,37
933.8,519.7,155.1,3340,2.14,21.9,64.4,0.913,6353,750,25.9
984.7,389.2,143.5,5753,2.43,9.3,61.7,0.964,7662,648.2,44
904.3,375,204.5,3677,1.9,5.1,61.1,0.849,6614,675.2,34.5
1064.1,353.5,177.5,3360,2,7.4,64.4,0.948,7471,581.9,51.3
1005.4,309.4,205.8,3608,2.82,20.7,66.3,0.588,6949,718.5,36.9
1109.4,310.8,179.3,3509,1.73,24,59.3,0.752,6292,750,27.9
1004,517.5,215.9,3272,1.88,7.8,67.2,0.682,6529,750,25.5
1005,469.6,169,5394,2.56,25,58.3,0.666,6204,750,29.9
1160.1,465.1,214.9,4487,1.59,23.5,59,0.607,5743,750,23.9
916.8,453.7,102.1,4166,1.75,33.2,66.4,0.947,6486,750,17.2
1216,512.3,87.3,5852,3.23,30.2,62.9,0.725,6658,750,34.5
1198.3,420.1,161.1,4113,3.19,33.3,67.4,0.765,6872,750,39.6
1133.7,517.6,217.7,3501,2.2,,62.6,0.638,6038,750,28.1
1107.6,389.9,138.5,3822,2.2,18.2,67.3,0.981,7124,641.4,45.9
1212.3,531.7,109.7,3717,3.37,19.6,60.4,0.806,6248,750,36
964.9,474.7,153,4496,1.55,13.4,64.2,0.5,6241,750,21.2
927.6,364.3,170.8,3875,2.66,20.3,67.9,0.634,6716,750,24.5
983.8,441,124.1,4548,2.69,9.5,61.8,1,7172,638.8,44
1178.1,433.3,180.1,5008,3.08,25.1,58,0.987,7217,750,38.9
912.1,334.5,216.5,5332,3.4,5.7,58.6,0.772,7073,660,47.1
1104,447.8,205.6,5130,2.21,12.1,66.6,0.782,7429,750,34.8
1248.4,378.7,120.8,3617,2.38,11.2,62.9,0.951,7620,566.2,59.1
1199.5,313.1,125.7,3348,2.84,33.1,63.4,0.854,6972,750,36
1082.5,537.2,132,4627,3.43,9.3,66,0.966,7396,653.6,52.5
922.3,460.4,135.2,3597,3.28,31.7,66.1,0.74,6086,750,28.6
1191,519.2,94,3255,2.83,8.7,62.8,0.988,7184,625.7,51.3
1109.6,469,186.7,4581,3.21,24.5,66.6,0.77,6634,750,34.1
940.2,389.2,131.1,3980,1.67,14.6,62.7,0.822,6834,717.4,28.1
932.9,428.2,203.2,5268,2.25,14.5,64.8,0.541,6438,750,24.8
1218.4,468.9,209.8,3943,1.53,34.9,58.3,0.806,5772,750,21.9
1134.2,540.1,83.4,5936,1.85,11.8,59.4,0.884,6516,750,29.4
1190.3,363.4,218.4,5276,2.76,11.1,66.5,0.72,7816,642.1,51
1207.6,518.7,179.4,3173,3.27,22.7,61.1,0.751,6609,750,36.5
1100.1,531,152.9,4527,2.77,27.2,61.3,0.697,6002,750,25.9
1081.1,467.6,134.5,4688,2.83,34.5,64.6,0.985,6669,750,30.3
1050.6,532.8,152.6,5086,1.71,26,63.9,0.738,5810,750,20.1
1010.9,399.5,125.4,4493,2.83,21.9,58.8,0.563,6286,750,27.3
1052.1,538.3,167.2,4450,2.41,17.3,65.7,0.514,6133,750,27.5
1170.9,475.7,93,4104,2.8,22.9,64.2,0.886,6755,750,30.1
1110.7,310.5,167,3814,2.15,23,66.6,0.774,7264,700.5,36.9
1212.4,526.7,118.5,5839,2.66,11.5,63.4,0.501,6579,750,36.9
1055.2,421.1,82.5,3953,2.35,25.1,62.1,0.691,6090,750,27.7
1112.5,415.1,157.4,3190,2.62,11.1,61.7,0.957,6959,647.8,46.9
1121,441.6,161,3502,1.79,19.7,58,0.974,6166,750,28.7
1107.1,337.3,139.7,5572,2.29,12.8,58.4,0.527,6243,690.8,32.8
1145.9,417.3,90.1,4760,2.25,14.4,59.3,0.562,6096,730.4,33.7
983.1,507.8,205.1,5336,2.97,23.4,67.3,0.502,6623,750,30.4
1079.3,303.9,165.6,5426,2.91,,66.8,0.934,8216,474,69.5
936.5,368.2,96.2,5470,3.32,5.4,63,0.535,6981,509.5,59.2
1034.6,300.6,151.5,4652,2.76,8.9,59.8,0.554,7072,592.4,56.9
1070.7,403.9,149.6,3531,2.13,10.1,59.5,0.614,6353,725.5,31.7
1128.3,482.1,88.5,3445,3.07,10.9,60.6,0.959,7337,656,49.6
1232.7,499.7,165,4722,2.49,28.2,67.1,0.844,6946,750,37.1
1110.2,536.3,193.2,4100,1.89,18.4,63.2,0.808,6371,750,27.1
1160.3,452.1,184.9,4674,2.99,19.1,66,0.892,7271,750,37.3
1077.2,363.7,108.4,4495,1.77,24.3,63.1,0.847,7341,750,32.7
1121.9,531,200.7,4807,1.86,26.9,64.1,0.873,6842,750,25.8
924.8,493.8,128,3096,3.02,5.1,64.1,0.537,5838,696.1,32.9
989,443.6,212.5,3099,3.04,30.7,58.3,0.795,6479,750,28.2
1026.6,473.9,90,5165,3.08,34.7,62.5,0.877,6567,750,27.8
1065.4,531.1,148.1,3579,2.09,8.7,66.6,0.783,6787,729.3,30.4
916,478.1,163.6,4957,3.23,24.5,62.9,0.506,6089,750,26.1
949,392.1,114.7,4640,2.95,5.1,62.4,0.606,6543,575.2,49.5
996.9,478.3,188,5945,3.17,6.5,63.3,0.981,7678,667.5,49.6
1240,310.1,167.8,5506,2.92,13.6,61.8,0.852,7667,561.1,61.1
1016,396.6,82.5,4239,2.66,30.4,63.2,0.844,6500,750,25.8
1068.7,401.6,165.2,4849,1.72,24.6,59.4,0.83,6720,750,29.3
968.6,341.7,148.8,3352,2.92,18.4,67.7,0.564,6764,676.7,37.1
1113.8,305.8,107.4,4159,2.88,18.2,58.3,0.502,6304,665.8,40.1
998.2,333.3,219.4,5202,2.12,19,62.8,0.72,7119,750,31.6
972.4,463.7,205.6,4868,2.97,14.3,60.1,0.722,6756,750,28.4
1080.8,500.6,121,4453,2.6,31.3,58.6,0.906,6402,750,25.9
901.9,547.1,155.7,3530,2.62,22,64.5,0.591,5757,750,24.4
902.7,386.6,124.3,5409,2.24,19.5,67.9,0.638,6831,750,24.3
976.7,449.8,188.6,3819,1.73,19,65.5,0.539,6635,750,23.1
912.9,534.3,210.2,5461,1.93,33.1,60.5,0.7,5039,750,12.2
937.8,341.8,130.2,4835,3.04,26.7,62.9,0.628,6778,750,28.4
1018.6,479.4,192.8,4118,2.04,9.3,58.5,0.631,6016,750,24.5
1180.9,488.7,149.8,3122,1.5,18.1,63.3,0.627,6176,750,27
1100.2,322.2,135.5,3697,3.49,13.7,59,0.616,6669,631.5,51.9
1079.4,515.3,211.4,5667,1.92,34.6,65.9,0.66,6557,750,23.5
1002.7,503.3,151.5,5454,2.81,17.5,58.6,0.768,6403,750,28.2
1226.1,308.4,145.4,4725,3.35,7,58.1,0.719,6903,538.3,64
1039,322.8,174.1,4399,2.7,17.3,66.6,0.532,6620,706,38.6
930.5,312.3,116.6,4941,3.1,14.6,67.4,0.713,7444,563.4,52.5
1116,383.7,125.5,4399,3.45,23,58.9,0.923,7067,726.6,38.8
939.8,427.3,210.5,4933,3.22,11.8,60.8,0.55,6775,750,28.4
1020.8,433.1,175,3922,2.62,6.1,65.4,0.972,7401,616.9,47.6
,366.9,195.7,5515,2.23,7.9,63.4,0.654,6659,668.5,37.9
1206,527.9,118,5106,2.46,13.5,67.5,0.507,6639,750,33
1072.7,392.1,156.1,3990,3.18,15.4,61.9,0.627,6632,727.8,37.1
1145.8,311.4,216,5492,3.21,30,58,0.535,6445,750,33.1
1247.5,375.1,124.6,4462,3.19,13.1,58.2,0.783,6665,632.1,55
946,432.8,102.5,3524,2.69,5.9,63.6,0.658,6903,600.2,47.1
996.2,402.1,151.5,3233,2.45,28.4,65.5,0.903,6608,750,28.7
1038.1,368.5,134.3,5099,2.12,31.1,65.9,0.866,7143,750,28.1
1047.6,332.8,102.3,5595,1.51,19.8,67.1,0.734,7326,638.8,37.8
1043.9,504.8,204.4,5422,3.03,13.5,60.3,0.78,6816,750,35.6
1217.7,549,218.7,4967,2.05,28.2,65.4,0.804,6378,750,27.6
1149.9,382.4,159.6,3424,2.16,5.3,66.3,0.635,6878,558.8,56.2
1112.8,395.4,188.5,3282,3.19,32.7,66.4,0.57,6602,750,31.4
1008.3,454.5,200.3,4035,1.6,31,62.1,0.688,6062,750,21.1
1188.3,479.6,178.1,5565,3.36,21.3,64.3,0.547,6669,750,38.9
1234.3,398,86.2,5885,1.5,13.3,63.5,0.657,7212,651.3,42.2
1187.4,526.2,102.1,3724,3.38,6,64,0.776,6962,611,58.6
900.5,440,89.9,5286,2.41,35,60.8,0.77,5926,750,23
1122.7,412.6,81.4,4722,1.7,27.9,64.8,0.56,6312,750,23.6
917.9,461.7,122.8,3095,2.85,15.2,65.1,0.504,6153,750,25
990.2,538.2,134.9,,3.29,5.6,60,0.544,6173,750,32.4
920.8,498.6,113.7,5418,2.38,24.2,62.4,0.518,5549,750,21.3
1111.3,310,89,3828,2.88,34.6,62.2,0.7,6241,750,31.7
1140.3,383.1,154.2,5692,3.46,26.2,65.5,0.695,7380,750,39.3
940.1,417.6,118.3,3709,1.98,7.5,64.7,0.621,6523,669,34.1
1034.3,378.6,191.4,3229,3.14,17.1,62.8,0.608,6063,750,29.6
1059.7,475,81.1,3480,2.09,8.3,64.5,0.698,6180,630.6,39
1029.2,506.6,198,5511,2.35,32.4,60.6,0.543,5317,750,18.9
942.4,482.8,213.7,4252,2.06,14.9,60.3,0.607,6249,750,20.9
1046.6,547.3,180.3,5391,2.39,27,60.4,0.703,5908,750,26.3
1162.9,368.1,182.7,4594,1.51,7.5,58.3,0.547,6414,723.8,32
924.9,518.7,210.7,4442,2.11,8.9,64.9,0.92,6930,750,30.8
928.1,491.7,109.3,5421,2.39,25.4,67.9,0.838,6576,750,26.4
1024.2,390.5,219.2,4270,2.76,30.3,61.1,0.692,6525,750,27.5
1229.6,483.5,188.3,5406,2.77,11,67.3,0.575,7227,734,40.2
1134,326,181.7,3302,2.67,17.6,64.1,0.597,6641,662.5,46.1
1137.5,497.3,130.6,4909,2.09,23.6,60.2,0.56,6133,750,23.9
1026.7,433.1,156.4,5108,3.39,28.9,58.1,0.58,6094,750,28.9
1107.8,373.1,171.5,5697,2.28,23.8,65.2,0.711,6871,750,30.4
903.5,463.9,166.8,3673,1.93,7.9,65,0.623,6360,750,22.3
1122.6,460.4,178.7,4813,2.61,21.3,60.3,0.942,6754,750,31.3
1219.7,352.4,91.5,4300,3,31.5,61.3,0.98,7165,750,35.6
1114.4,307.6,129.8,4148,1.52,31,67,0.846,6794,750,24.4
1205.8,408.4,140.8,3320,2.05,22.6,59.6,0.904,6405,750,30.5
1153.4,442.4,116.5,3403,3.15,34.9,66.4,0.628,6445,750,33.3
942.2,519.2,104.2,5511,2.51,8.2,59.7,0.833,6152,735.6,26.9
1215.9,532.1,99.4,5249,2.32,19.4,62.8,0.529,5976,750,29.5
923.3,432.2,131.3,4147,3.36,28.3,63,0.98,6542,750,26.7
1086.9,488.5,149.1,5485,1.68,9.2,62.7,0.835,7153,731.6,33.5
949.7,409.8,88.8,3242,2.73,34.2,60.9,0.658,5794,750,21.8
904.1,486.5,212.5,4874,2.18,15.6,60.5,0.887,6238,750,23.7
1047.7,351.2,187.1,5605,1.64,15.5,65.3,0.508,6567,746,25.3
1003.3,392.8,182.3,5517,1.93,11.4,60.8,0.688,6769,710.2,30
1070.1,458.6,104.2,4118,2.76,13.6,64.1,0.948,6567,663.1,41.2
1102,304.5,164.5,,1.56,22.3,66.5,0.632,6834,727.5,30.6
915.3,480.6,154.2,4282,2.68,17.9,66.4,0.834,6650,750,25.7
943.1,508.9,217.5,5520,3.41,10.8,59.7,0.68,6807,750,32.6
1095.5,399.8,184.7,4592,3.09,29.3,64.5,0.696,6586,750,30
1020.1,412,160.6,5295,2.19,6.9,64,0.873,7602,620.7,45.2
1155.2,512.8,199.1,3236,1.78,30,60.8,0.955,6084,750,23.8
1128.3,493.9,101.7,4770,2.43,13.2,61.9,0.583,6407,750,30.2
1196,372,82.1,4651,2.29,19.9,60.9,0.638,6114,678.1,39.3
1142.4,381,176.6,4830,3.44,16.4,63.4,0.744,7056,724.5,42.6
1050.5,469.7,93.8,5087,3.48,22.1,66,0.807,6963,743.7,39.3
1135.5,440.8,96.2,5754,2.32,28.9,66.8,0.734,6881,750,33.8
996.4,340.6,184.3,5357,1.8,34.7,65.2,0.903,7187,750,25.3
1007.2,377.5,117.9,3659,3.32,14.2,62.8,0.884,7212,606.8,47
1176.1,525,168,5478,3.09,21.6,67.6,0.703,7046,750,39.1
1056.2,472,208.4,3366,2.52,19,63.6,0.52,6033,750,29.7
1179.4,546.5,124.3,4867,2.23,35,62.8,0.597,5690,750,26.4
1187.8,491.8,110.4,5648,2.4,29.3,66.6,0.743,6455,750,31.6
1200.1,535.5,94.9,3303,3.3,16.9,59.8,0.964,6139,750,35.8
1220.8,354,98.3,5549,1.87,19.3,59.6,0.784,6601,676.5,36.6
1050.8,492.9,88.7,5396,3.11,12.4,65.8,0.765,6616,671.9,43.3
1011.6,305.1,92.3,4511,1.54,27.7,66.7,0.862,7235,696.5,30.7
1103.8,467.7,140.5,3927,3.34,30.4,58.7,0.576,5886,750,30.9
1029.9,417.3,124.9,4216,2.5,33.9,65.6,0.573,5885,750,22.1
1110.4,386.7,178.9,5906,1.95,22,62.2,0.673,7012,750,34.5
1147,515.6,201.8,3605,1.51,25.1,65,0.997,6862,750,28.5
1140.9,513.6,189.9,4739,2.62,18.4,59.3,0.938,6530,750,32.1
1031.1,305.6,154.3,3250,1.99,23.3,67.7,0.84,7207,684.7,33.4
958.4,452.4,94.3,3654,2.76,15.5,66.8,0.696,6935,679,35.2
1050.7,392,179.4,5290,2.06,27.1,62.1,0.777,6100,750,25.2
949.9,403.9,130.8,3908,1.68,5.7,66.9,0.652,7182,615.6,40.4
1211.5,508,92,5957,2.51,5.9,66.9,0.837,7740,597.1,56.9
1021.1,377.5,197.9,4502,2.63,26.5,62.6,0.709,6472,750,26.8
954.1,535.8,127.4,4550,2.41,32.9,67.5,0.56,5803,750,18.2
908.9,344.9,110.6,3109,2.42,24,67.8,0.608,6971,741.5,26.8
1126,465.7,202,5870,2.68,26.8,60.2,0.804,6277,750,30.2
1122.9,468,206.3,3523,2.55,29.7,58.7,0.847,6075,750,25.9
1019.2,363,127.5,4615,1.77,15.9,61.3,0.548,6472,730.7,27.9
925.1,381.2,129.7,4187,1.89,8.2,62.9,0.904,7206,628.4,37.9
1043.4,508.7,161.1,4247,1.78,33,58.9,0.912,5931,750,19.6
1008.9,490.5,182.7,4930,2.89,33.2,59.4,0.862,6634,750,29.2
1137,382.3,88.8,4986,2.56,18.3,67.7,0.842,7234,594.4,51.6
1112,433.5,163.1,3463,2.36,11.5,65.4,0.616,6405,698,33.2
1027.6,315.4,213.4,4499,3.1,31.8,66.7,0.96,7002,750,26.6
976.3,352.2,116.7,5371,2.15,26.3,67.7,0.634,6625,750,26.2
1245.8,421.5,207.2,4330,2.64,5.2,61.8,0.591,6705,684.5,47
1058.9,321.5,213,3497,1.65,8.2,64.9,0.819,7505,606.9,47.5
1140.9,510.8,117.7,3940,2.99,34.5,59.8,0.682,5891,750,28.4
949.2,479.5,185.6,3637,2.89,6.1,63.5,0.967,6950,685.3,38.9
1070,535.9,113.4,3377,3.1,13.5,60.1,0.73,6038,750,31.4
909.6,473.4,183.3,4133,3.27,21.5,59.6,0.582,6191,750,28.5
1076.9,535.1,191.6,4623,3.02,10.5,59,0.979,6784,750,35.4
1237.4,438.6,114.6,3218,3.19,12,63.8,0.758,7065,652.3,52.8
1034.5,450.1,180.2,4811,2.19,15.6,67.5,0.759,7380,750,35.1
913.6,544.2,193.7,,2.19,13.1,59.2,0.693,5893,750,20
910.8,460.5,130.2,5892,3.39,29.1,63,0.918,6578,750,28.3
1035.8,307.7,103.5,5488,3.33,20,64.9,0.644,7633,604.3,51.5
956,481,92.9,3799,2.6,13.4,63,0.507,6061,742,26
908.2,526.4,160.6,3067,2.23,14.4,67.1,0.749,6093,750,22.6
1164.7,498.9,216.9,5501,3.23,6.2,59.7,0.963,7094,746.5,40.1
1060.5,446,195.2,3167,2.15,6.5,58.2,0.637,6092,750,24.8
1001.2,467.8,141,3617,1.81,26.5,61.8,0.633,6094,750,18.7
1215,547.5,155.1,4633,2.78,8.4,63.6,0.869,7273,745.6,42.5
940.6,322.7,119.1,3535,1.59,19.3,60.5,0.888,6985,700.2,27.8
1234.6,466.8,102.8,5501,2.26,30.3,59.7,0.718,6047,750,28.9
1009.9,370.8,147.5,5331,3.12,16.1,66,0.917,7719,638,49.3
1210.9,460,144.9,5267,2.09,15.4,59.9,0.586,6076,750,32.3
1111,451.9,153.1,5448,3.36,31.2,62.4,0.684,6346,750,32.1
1189.3,338.4,213.4,3659,3.41,30.9,67.5,0.702,6897,750,38.5
1244.4,351.7,164.5,5187,3.13,31.4,64.1,0.656,6712,750,34.9
1000.9,455.4,164.8,4066,3.48,22.2,63,0.609,6106,750,30.1
1236.4,332.1,97.9,5001,2.56,33.6,61.6,0.669,6531,750,30.9
1036.3,366.3,219.5,3366,2.64,29.6,63.2,0.509,6203,750,26.2
1034.9,508.8,188.2,5117,3.17,17.5,65.3,0.852,7479,750,37.8
1019.1,381.8,202.8,5916,2.49,23.9,66.2,0.842,7327,750,31.4
1089.5,422,138,3131,2.31,8.7,64.5,0.725,6972,620.4,45.8
954,535.3,150.3,3281,2.73,21.5,65.9,0.661,6031,750,25.6
1093.8,356.8,153.1,3371,2.82,12.9,58.9,0.717,6856,677,41.6
1089.6,397.4,107.2,4292,3,13.5,58.1,0.968,6694,625.4,46.6
1166.7,451.6,176.5,,2.84,8.8,65.3,0.802,7107,666.8,45.4
1191.8,488.8,206.4,5421,2.99,15.7,60.6,0.866,7164,750,40.8
1054.2,525.4,102.9,4421,2.85,19.4,66.8,0.615,6502,750,31.2
1005.8,528.9,92.1,4454,2.46,23,63.4,0.547,5890,750,23.3
990.8,494.2,183.4,5151,1.77,14.1,62.8,0.542,6475,750,22.7
968.1,357.1,118.2,4086,3.07,28.8,65.7,0.736,6366,750,32.3
920.2,306.2,167.3,4060,1.56,20.6,65.4,0.858,6875,719.2,19.7
1019.9,395.9,177.4,5271,3.49,24.1,65,0.887,7522,750,36.3
994.6,335.4,125.1,5340,3.16,13.3,64.9,0.86,7878,570.4,56
1238.2,477.6,194.1,3043,2.84,29.4,63.2,0.956,6890,750,38.6
1095.2,465.3,157,3431,3.43,23.7,67.3,0.526,7038,750,36.7
1021.5,311,201.7,3639,2.72,30.9,66.9,0.928,7184,750,31.6
1103.2,509.1,186.9,4055,1.61,9.8,61.3,0.83,6642,750,27.9
948.7,362.2,201.6,3874,2.62,16.4,66,0.588,6786,750,32.7
1055.4,408.1,82.8,5006,2.05,8.4,66.9,0.841,7608,545.8,55.9
1119.2,467,114.1,5484,2.24,11.5,64.2,0.756,7066,692.5,38.7
1071.1,407.4,92.6,3576,2.42,16.8,63.6,0.68,6388,667.1,39.1
1040.6,410.3,141.9,4689,3.05,31.8,64.7,0.624,6506,750,29.3
1247.8,316.4,204.6,4103,2.51,21.7,59.6,0.732,6903,750,40.4
1208.1,400.4,145.5,4517,2.45,14.9,58.9,0.62,6453,742.5,37.6
1118.2,491.2,199,4862,2.1,27.4,66.2,0.541,6492,750,28.6
1099.3,528.8,125.8,5681,2.58,5.6,63.7,0.923,7899,670.8,47.9
1117.2,403.4,127.5,3577,2,16.1,59.2,0.796,5977,717.4,28.7
970.5,405.9,205.4,3261,2.02,23,62.2,0.682,6526,750,26
1038.3,475.7,139.6,4882,3.01,22.5,61,0.723,6493,750,34
913.8,535.7,190.6,4182,2.19,23.2,66.8,0.932,6525,750,22.8
1066.4,366.8,113.1,3489,1.6,11.3,63.1,0.66,6514,654.8,37.2
1090.1,410,212.8,3351,2.19,15.1,63.8,0.69,6903,750,32.7
979.7,499,160.4,4677,2.78,32.9,60.4,0.883,6180,750,26.7
1237.4,452.4,186.3,3901,3.13,34.2,66,0.6,6358,750,33.1
1218.3,327.6,92.5,5992,3.42,14.4,67.3,0.83,7925,487.4,73.9
1152.8,456.9,149,4218,2.99,24.3,65.9,0.717,6551,750,38.7
1086.7,346.7,206.1,3637,2.36,12.2,62.9,0.75,6844,678.6,40
1204.5,427.6,202.8,4887,2.1,16.1,66.4,0.893,7385,750,37.7
945.7,432.3,86.6,3733,1.76,28.8,59.9,0.997,6251,750,20.7
,519.1,122.5,4482,2.76,20,59.1,0.916,6566,750,35.6
943.7,415.6,142.1,4448,2.52,30.5,62.4,0.58,5746,750,18.5
1178,369.9,104.1,4361,2.86,23.9,59.8,0.612,6516,750,38.3
996.5,357.7,182.2,5388,1.97,23.9,60.6,0.705,6352,750,23.9
1207,518.6,105.8,3650,2.15,6,63.9,0.86,7077,639.9,49.3
1230.4,342.8,128.5,5713,2.08,27.5,62,0.755,6739,750,32.5
952.1,406.5,172.9,5374,3.1,34.3,66.7,0.951,7745,750,35.2
1061.9,346.8,147.5,3999,1.84,19.2,60.3,0.524,6294,750,24.4
1243.3,493.3,183.4,3542,2.72,,68,0.629,7151,744.3,38.8
1069.2,418.6,214.6,3839,1.6,34.3,61.6,0.61,5763,750,19
